transaction_id,customer_id,transaction_date,amount,quantity,product_category,product_name
TXNNLXBJSQIXN,CUST84710127,2026-01-04 20:58:32.794066,403.84,3,Office Supplies,Electronics
TXNZE0GSXCS96,CUST84710127,2025-12-17 20:58:32.794066,170.42,5,Sports & Outdoors,Camping Gear
TXN6QCKOOM9NG,CUST84710127,2025-10-22 20:58:32.794066,435.02,1,Food & Beverages,Beverages
TXNMOGOGZ2XJS,CUST84710127,2025-09-05 20:58:32.794066,514.13,4,Books,Educational
TXN6E4NEQIZWG,CUST84710127,2025-09-30 20:58:32.794066,380.23,5,Toys & Games,Action Figures
TXNL5WVDSBPWY,CUST84710127,2025-09-06 20:58:32.794066,491.59,3,Home & Garden,Bedding
TXNWVKRTW8U5Z,CUST84710127,2025-11-23 20:58:32.794066,621.3,4,Health & Beauty,Skincare
TXNQX750UWJSO,CUST84710127,2025-11-11 20:58:32.794066,408.77,2,Home & Garden,Decor
TXNX7CZ31ENLR,CUST84710127,2025-11-27 20:58:32.794066,442.83,3,Sports & Outdoors,Fitness Equipment
TXNIAWRMQXRK4,CUST89431931,2025-09-21 20:58:32.794066,119.98,3,Electronics,Laptop
TXN7J28SUTPBG,CUST89431931,2025-12-30 20:58:32.794066,158.74,4,Books,Non-Fiction
TXNTNM3BHZGMA,CUST89431931,2025-09-08 20:58:32.794066,112.79,3,Toys & Games,Video Games
TXN4NHZWQKO4T,CUST89431931,2025-09-04 20:58:32.794066,92.35,2,Health & Beauty,Personal Care
TXNHPIM89IVE6,CUST89431931,2025-07-09 20:58:32.794066,97.09,1,Electronics,Headphones
TXN6XRJLFU876,CUST89431931,2025-11-15 20:58:32.794066,109.07,4,Automotive,Parts
TXNS1USWNUN6H,CUST89431931,2026-02-11 20:58:32.794066,168.51,5,Books,Educational
TXNIFID11GVPP,CUST89431931,2025-08-07 20:58:32.794066,168.38,2,Food & Beverages,Beverages
TXNFSLK0U6LKN,CUST89431931,2026-02-12 20:58:32.794066,198.57,2,Automotive,Parts
TXN2C8WB6SP9Q,CUST89431931,2025-03-03 20:58:32.794066,147.83,3,Health & Beauty,Makeup
TXNAW9UQCAQ07,CUST89431931,2025-07-27 20:58:32.794066,62.12,3,Food & Beverages,Organic Products
TXNDOKG8HNB6X,CUST89431931,2025-05-26 20:58:32.794066,129.01,2,Home & Garden,Furniture
TXNG0XM9CQ4J0,CUST89431931,2026-01-04 20:58:32.794066,89.45,3,Books,Comics
TXNXMG9NFDR69,CUST89431931,2026-01-16 20:58:32.794066,171.54,4,Health & Beauty,Supplements
TXNT0OA6CIG2F,CUST89431931,2025-10-25 20:58:32.794066,132.39,2,Toys & Games,Action Figures
TXNN3CHGXS1EP,CUST89431931,2025-08-07 20:58:32.794066,182.0,2,Office Supplies,Electronics
TXN7F1ZC8MRD0,CUST89431931,2025-10-12 20:58:32.794066,126.38,2,Books,Educational
TXNDJWKFJAPRR,CUST89431931,2025-12-31 20:58:32.794066,109.25,2,Home & Garden,Bedding
TXNOFMPZTL0G8,CUST89431931,2025-03-13 20:58:32.794066,166.36,5,Food & Beverages,Organic Products
TXN8NR6FJ29WB,CUST89431931,2025-10-24 20:58:32.794066,88.52,1,Home & Garden,Decor
TXNUD3N7COR0N,CUST89431931,2026-01-26 20:58:32.794066,172.81,4,Clothing,Accessories
TXNSAMK0A2U6P,CUST41054651,2025-12-21 20:58:32.794066,396.78,5,Office Supplies,Furniture
TXN5AOUYBY520,CUST41054651,2025-11-21 20:58:32.794066,316.93,4,Sports & Outdoors,Bicycle
TXNV65KV49UTE,CUST41054651,2026-01-24 20:58:32.794066,286.9,5,Books,Comics
TXNV9WV91GBE6,CUST41054651,2025-12-27 20:58:32.794066,181.22,3,Books,Non-Fiction
TXNVTB0DILULO,CUST41054651,2026-01-19 20:58:32.794066,353.4,5,Clothing,Jeans
TXN5718MYD7LI,CUST41054651,2025-12-27 20:58:32.794066,433.08,4,Food & Beverages,Beverages
TXN667QYEEYGU,CUST41054651,2025-12-23 20:58:32.794066,374.83,2,Office Supplies,Furniture
TXN3XJ8D9AKRS,CUST41054651,2025-12-18 20:58:32.794066,200.64,3,Toys & Games,Puzzles
TXN8X604V108Y,CUST41054651,2025-12-09 20:58:32.794066,228.18,2,Books,Educational
TXNLK6UR0LU39,CUST41054651,2025-12-07 20:58:32.794066,451.51,4,Clothing,Jacket
TXN3JM7G6B2BB,CUST41054651,2025-11-26 20:58:32.794066,295.41,1,Sports & Outdoors,Bicycle
TXNEZSG7ZPCI4,CUST41054651,2026-01-08 20:58:32.794066,350.61,4,Office Supplies,Furniture
TXNQJ0C4GMURO,CUST41054651,2025-12-23 20:58:32.794066,377.75,1,Office Supplies,Desk Accessories
TXNW4V2FW3DUD,CUST41054651,2025-12-22 20:58:32.794066,125.08,4,Home & Garden,Decor
TXNNTB8K1H2EP,CUST41054651,2026-01-07 20:58:32.794066,405.37,1,Food & Beverages,Snacks
TXN3OXPM04OUW,CUST41054651,2025-12-28 20:58:32.794066,338.49,3,Electronics,Smart Watch
TXN90X28QLQPX,CUST41054651,2025-11-23 20:58:32.794066,374.28,5,Books,Fiction
TXNVJNKNA2V8O,CUST41054651,2026-01-18 20:58:32.794066,306.26,4,Food & Beverages,Beverages
TXNH0DPW02MBD,CUST41054651,2026-01-04 20:58:32.794066,473.03,4,Health & Beauty,Supplements
TXNHRHNZ7JGOA,CUST41054651,2025-12-12 20:58:32.794066,508.79,5,Toys & Games,Action Figures
TXNGGUKTSZ8QV,CUST41054651,2025-12-16 20:58:32.794066,249.5,4,Automotive,Tools
TXN0COT0NKZIB,CUST41054651,2025-11-22 20:58:32.794066,207.66,5,Food & Beverages,Organic Products
TXNUZL76PBZB7,CUST41054651,2025-11-16 20:58:32.794066,410.16,3,Clothing,T-Shirt
TXNFSOL3KDYV2,CUST41054651,2025-12-05 20:58:32.794066,327.04,2,Clothing,Shoes
TXNEKPFOKF29W,CUST41054651,2025-12-27 20:58:32.794066,383.72,2,Electronics,Laptop
TXNMBGS0WEZ9L,CUST39655563,2026-01-18 20:58:32.794066,486.01,5,Electronics,Laptop
TXNJA1BNKHANI,CUST39655563,2025-07-21 20:58:32.794066,384.93,5,Books,Fiction
TXNIE7KFR8OJ4,CUST39655563,2026-01-13 20:58:32.794066,534.23,2,Electronics,Smart Watch
TXN1E3EBVRJCH,CUST39655563,2025-12-25 20:58:32.794066,512.38,2,Office Supplies,Stationery
TXNN5MHD160ZX,CUST39655563,2026-01-21 20:58:32.794066,516.74,3,Sports & Outdoors,Bicycle
TXNHW5KF2DQAT,CUST39655563,2025-08-14 20:58:32.794066,565.38,3,Clothing,Shoes
TXNVYTP1E6HUF,CUST39655563,2025-07-17 20:58:32.794066,457.43,1,Automotive,Cleaning Supplies
TXNPWQOH7252V,CUST39655563,2026-01-06 20:58:32.794066,456.04,1,Home & Garden,Tools
TXNONWYEQ6DYM,CUST39655563,2025-06-09 20:58:32.794066,454.88,3,Books,Non-Fiction
TXN4GJTOMTNDL,CUST39655563,2026-01-13 20:58:32.794066,305.55,3,Sports & Outdoors,Bicycle
TXNGKZLM75SXI,CUST39655563,2025-11-04 20:58:32.794066,242.54,1,Health & Beauty,Skincare
TXNZ48687RQSY,CUST39655563,2025-06-04 20:58:32.794066,676.02,4,Health & Beauty,Personal Care
TXNAXEDWJ5J4W,CUST39655563,2025-09-19 20:58:32.794066,479.35,2,Clothing,T-Shirt
TXNFONLKDTT6M,CUST39655563,2025-10-17 20:58:32.794066,310.22,2,Home & Garden,Decor
TXN91A85C9LGI,CUST39655563,2025-09-13 20:58:32.794066,299.74,1,Toys & Games,Puzzles
TXNGYQFDH4VDR,CUST39655563,2025-06-14 20:58:32.794066,375.26,1,Office Supplies,Electronics
TXNB1NLAUUO4C,CUST39655563,2025-11-19 20:58:32.794066,258.73,2,Food & Beverages,Beverages
TXNSU41RZEONF,CUST39655563,2025-09-28 20:58:32.794066,550.06,2,Sports & Outdoors,Camping Gear
TXNUWNZ4FGLG4,CUST39655563,2025-07-17 20:58:32.794066,328.82,2,Clothing,Shoes
TXN9ENEMEFV9W,CUST39655563,2025-12-25 20:58:32.794066,467.83,5,Health & Beauty,Personal Care
TXNPQ48G8D9Y3,CUST39655563,2025-08-08 20:58:32.794066,498.28,5,Toys & Games,Video Games
TXNRE07TLLT6T,CUST39655563,2026-01-03 20:58:32.794066,498.59,1,Food & Beverages,Snacks
TXNMJO01LOXE0,CUST39655563,2025-11-20 20:58:32.794066,551.46,1,Automotive,Parts
TXNBRP0ZN36FP,CUST39655563,2025-10-15 20:58:32.794066,655.89,1,Health & Beauty,Supplements
TXNQD6M6B1G8H,CUST39655563,2025-08-20 20:58:32.794066,184.44,3,Toys & Games,Action Figures
TXN66WU6M60GY,CUST39655563,2025-08-29 20:58:32.794066,524.19,3,Clothing,Jeans
TXN0XGQZBPZIF,CUST39655563,2025-12-19 20:58:32.794066,612.44,2,Home & Garden,Bedding
TXNDFEQ7XD6CH,CUST39655563,2025-09-29 20:58:32.794066,582.83,4,Electronics,Headphones
TXNZLWWLLODCE,CUST39655563,2025-12-07 20:58:32.794066,429.64,4,Electronics,Headphones
TXNNVNIQJDBU8,CUST39655563,2025-10-17 20:58:32.794066,286.54,3,Sports & Outdoors,Camping Gear
TXNT4L8FURHX1,CUST39655563,2025-12-03 20:58:32.794066,483.56,2,Health & Beauty,Skincare
TXN360G8Y4YRS,CUST39655563,2026-01-14 20:58:32.794066,532.39,2,Health & Beauty,Supplements
TXNUEF6DGF0ZB,CUST39655563,2025-12-23 20:58:32.794066,383.6,2,Health & Beauty,Personal Care
TXNSPJS2PT845,CUST09405435,2025-10-25 20:58:32.794066,83.34,3,Toys & Games,Puzzles
TXNJUG8VP1HZR,CUST09405435,2025-09-20 20:58:32.794066,76.36,5,Automotive,Car Accessories
TXNV4G91R0BKD,CUST09405435,2025-09-27 20:58:32.794066,95.19,1,Health & Beauty,Makeup
TXNWLYNF6QHYG,CUST09405435,2025-09-19 20:58:32.794066,86.01,1,Health & Beauty,Makeup
TXNONA7V9U2ZV,CUST09405435,2025-10-19 20:58:32.794066,111.87,4,Food & Beverages,Gourmet Food
TXNJ6YEXIL5MH,CUST09405435,2025-09-14 20:58:32.794066,71.73,5,Sports & Outdoors,Sportswear
TXN0ZPSLNEITQ,CUST09405435,2025-10-13 20:58:32.794066,73.82,1,Sports & Outdoors,Fitness Equipment
TXN5WV4O8R5GH,CUST09405435,2025-09-27 20:58:32.794066,74.59,3,Automotive,Tools
TXN0VCBSCQR4M,CUST09405435,2025-09-12 20:58:32.794066,66.34,3,Sports & Outdoors,Bicycle
TXNQTXSB7Y2NR,CUST09405435,2025-10-19 20:58:32.794066,53.8,3,Toys & Games,Video Games
TXN2LECYNTV0P,CUST43777762,2024-06-06 20:58:32.794066,233.66,4,Automotive,Car Accessories
TXN4JVVOBUPLC,CUST43777762,2025-01-05 20:58:32.794066,110.52,2,Home & Garden,Bedding
TXNUAC400LWGU,CUST43777762,2025-06-27 20:58:32.794066,148.35,5,Sports & Outdoors,Camping Gear
TXN8HLZU3ZN4A,CUST43777762,2025-09-25 20:58:32.794066,93.95,4,Sports & Outdoors,Camping Gear
TXN11V91FLTPS,CUST43777762,2025-01-07 20:58:32.794066,328.77,1,Clothing,Shoes
TXNXCS1O08V9Y,CUST43777762,2025-03-17 20:58:32.794066,243.9,4,Health & Beauty,Supplements
TXN9ZL6RTHK7N,CUST43777762,2024-07-05 20:58:32.794066,170.51,1,Office Supplies,Desk Accessories
TXN07JESDZ2O7,CUST43777762,2024-09-25 20:58:32.794066,217.03,5,Clothing,Dress
TXNRFCRI1REUX,CUST80921666,2025-10-11 20:58:32.794066,310.92,3,Sports & Outdoors,Camping Gear
TXNBL1MFGW9HH,CUST80921666,2025-10-30 20:58:32.794066,377.45,1,Books,Non-Fiction
TXNT17QF3SDAW,CUST80921666,2025-09-12 20:58:32.794066,323.31,1,Clothing,Jeans
TXNEDLGD2D5MV,CUST80921666,2025-12-29 20:58:32.794066,257.7,3,Food & Beverages,Snacks
TXNJFPPB3PIV4,CUST80921666,2025-10-21 20:58:32.794066,414.49,3,Health & Beauty,Personal Care
TXNVCT9O3F5RR,CUST80921666,2025-10-20 20:58:32.794066,315.46,3,Office Supplies,Desk Accessories
TXNR295UON5UI,CUST80921666,2025-08-22 20:58:32.794066,283.61,1,Home & Garden,Furniture
TXNE4DWWYWNSM,CUST80921666,2026-01-23 20:58:32.794066,266.72,4,Home & Garden,Decor
TXN1DYLYCQX3R,CUST80921666,2025-11-30 20:58:32.794066,310.22,3,Office Supplies,Stationery
TXN069FWMPMS2,CUST80921666,2025-12-28 20:58:32.794066,164.15,2,Office Supplies,Stationery
TXN5R3INP6AE2,CUST80921666,2025-10-30 20:58:32.794066,163.15,1,Toys & Games,Board Games
TXNTR4QNPVOMV,CUST80921666,2025-12-06 20:58:32.794066,259.33,3,Sports & Outdoors,Fitness Equipment
TXNF1EKWWI8NG,CUST80921666,2025-11-23 20:58:32.794066,328.03,2,Office Supplies,Electronics
TXNQJYGA77BYZ,CUST80921666,2025-10-20 20:58:32.794066,447.38,3,Clothing,T-Shirt
TXNEPA9LHMNRD,CUST80921666,2026-02-14 20:58:32.794066,146.57,3,Home & Garden,Tools
TXNNC3MO3CBIN,CUST80921666,2025-11-22 20:58:32.794066,146.87,1,Food & Beverages,Beverages
TXNE4LNAEMIQH,CUST80921666,2025-11-26 20:58:32.794066,111.19,2,Automotive,Parts
TXNAUMN5TTQQ5,CUST87030758,2026-01-21 20:58:32.794066,305.53,4,Electronics,Smartphone
TXN9GLJWIBUZO,CUST87030758,2026-01-08 20:58:32.794066,355.04,3,Books,Comics
TXNCNHSFNP5D7,CUST87030758,2025-12-23 20:58:32.794066,517.63,4,Electronics,Tablet
TXNF9C3P09O3G,CUST87030758,2026-01-16 20:58:32.794066,313.91,2,Health & Beauty,Personal Care
TXNG7SZ0ELT6H,CUST87030758,2026-01-22 20:58:32.794066,222.34,2,Sports & Outdoors,Sportswear
TXNVTZZ051W9Z,CUST87030758,2025-12-27 20:58:32.794066,283.73,1,Clothing,Jeans
TXNF5ZM6I8KHH,CUST87030758,2026-01-10 20:58:32.794066,188.98,1,Home & Garden,Bedding
TXNCBQEUG1PNH,CUST87030758,2025-12-21 20:58:32.794066,257.66,2,Health & Beauty,Personal Care
TXNSUVUD1F82A,CUST87030758,2026-01-20 20:58:32.794066,279.37,4,Electronics,Laptop
TXNYJ6AHF0R90,CUST87030758,2026-01-26 20:58:32.794066,242.32,3,Home & Garden,Furniture
TXNT8HPDZZWT3,CUST87030758,2026-01-15 20:58:32.794066,322.93,5,Automotive,Tools
TXNZ2JLFZKSKA,CUST87030758,2025-12-21 20:58:32.794066,286.69,1,Electronics,Laptop
TXNCMPVE9NJ5D,CUST87030758,2026-02-05 20:58:32.794066,302.07,4,Toys & Games,Action Figures
TXNFB0TWV0153,CUST12922660,2025-12-03 20:58:32.794066,53.48,5,Health & Beauty,Makeup
TXNSAHOAZNRDF,CUST12922660,2025-11-09 20:58:32.794066,66.34,4,Health & Beauty,Makeup
TXNH782DPFBKZ,CUST12922660,2025-10-24 20:58:32.794066,63.81,2,Electronics,Laptop
TXN5RDJ279IXI,CUST12922660,2025-12-10 20:58:32.794066,78.35,1,Toys & Games,Action Figures
TXNXPNK4QZ3XE,CUST12922660,2025-12-19 20:58:32.794066,78.83,1,Toys & Games,Puzzles
TXNXQK2EZOW8W,CUST12922660,2025-11-25 20:58:32.794066,73.45,2,Electronics,Headphones
TXN39DVHJWBG5,CUST12922660,2025-12-11 20:58:32.794066,39.61,2,Health & Beauty,Supplements
TXNVFAG2UNNR3,CUST12922660,2025-11-01 20:58:32.794066,56.47,3,Books,Comics
TXNWAIQWA3VZC,CUST22514275,2025-03-22 20:58:32.794066,155.36,1,Automotive,Parts
TXNCLMN5HPHYV,CUST31786619,2025-10-02 20:58:32.794066,139.92,5,Clothing,Shoes
TXNB44VKT5G3P,CUST31786619,2024-05-30 20:58:32.794066,170.7,1,Books,Non-Fiction
TXN738US5789H,CUST31786619,2025-01-06 20:58:32.794066,221.96,5,Automotive,Parts
TXNDVVZ7CMK1D,CUST31786619,2024-03-27 20:58:32.794066,44.02,4,Electronics,Headphones
TXNXWNQHQEIZ0,CUST31786619,2025-09-21 20:58:32.794066,154.21,2,Food & Beverages,Beverages
TXNIPCTMJC8ZR,CUST70562277,2025-09-17 20:58:32.794066,132.48,3,Clothing,Accessories
TXNAXEDLGEGID,CUST70562277,2025-07-25 20:58:32.794066,116.24,4,Office Supplies,Electronics
TXNTUIRO6EHAS,CUST70562277,2025-04-21 20:58:32.794066,73.97,1,Food & Beverages,Snacks
TXNMGY4DL8I53,CUST70562277,2025-12-13 20:58:32.794066,75.59,4,Toys & Games,Puzzles
TXNTV2GCZEGYY,CUST70562277,2025-05-03 20:58:32.794066,121.14,1,Electronics,Camera
TXNRZSKKYVGTQ,CUST19597497,2025-11-12 20:58:32.794066,232.45,3,Food & Beverages,Beverages
TXN6DXZ9UVQY6,CUST19597497,2025-10-20 20:58:32.794066,321.75,5,Toys & Games,Puzzles
TXN7GY86WMT43,CUST19597497,2025-11-02 20:58:32.794066,172.39,5,Clothing,Jeans
TXNLLV5D24ZHO,CUST19597497,2025-11-18 20:58:32.794066,166.54,1,Automotive,Tools
TXNUD5RO1H29M,CUST19597497,2025-12-25 20:58:32.794066,259.92,2,Electronics,Headphones
TXNFVP69KFC33,CUST19597497,2025-11-28 20:58:32.794066,403.66,5,Health & Beauty,Makeup
TXN8ZHG70P0CK,CUST19597497,2025-12-01 20:58:32.794066,236.56,4,Sports & Outdoors,Camping Gear
TXN1AE2BRVOIJ,CUST19597497,2025-11-05 20:58:32.794066,404.17,1,Health & Beauty,Supplements
TXNKO7MHEX0TK,CUST19597497,2025-12-01 20:58:32.794066,207.57,2,Food & Beverages,Beverages
TXNJ6KJI5AGZJ,CUST19597497,2025-11-08 20:58:32.794066,239.11,1,Books,Educational
TXNOAQR76031Y,CUST19597497,2025-11-09 20:58:32.794066,126.16,3,Home & Garden,Furniture
TXNL107SKM3S9,CUST19597497,2025-12-03 20:58:32.794066,210.84,1,Health & Beauty,Makeup
TXNMMEU0J3MYI,CUST19597497,2025-11-27 20:58:32.794066,242.79,5,Home & Garden,Furniture
TXN0S9KN7YVK3,CUST19597497,2025-12-07 20:58:32.794066,380.66,3,Electronics,Headphones
TXN5NWA0S4QGD,CUST19597497,2025-11-15 20:58:32.794066,167.18,4,Automotive,Tools
TXNJJVJ9GXD13,CUST19597497,2025-11-30 20:58:32.794066,200.53,1,Automotive,Parts
TXN7YA19B9JLT,CUST18278284,2024-04-27 20:58:32.794066,67.18,1,Health & Beauty,Personal Care
TXN1WFH47RGBA,CUST82303051,2025-12-07 20:58:32.794066,241.24,1,Health & Beauty,Skincare
TXNWJQTGTSMVK,CUST82303051,2025-12-03 20:58:32.794066,256.42,5,Electronics,Smartphone
TXNA9DRJ32I4Z,CUST82303051,2025-12-23 20:58:32.794066,192.23,5,Home & Garden,Bedding
TXNEZBTT4YKZT,CUST82303051,2026-01-11 20:58:32.794066,422.95,1,Toys & Games,Video Games
TXNWXLK3DRZ0D,CUST82303051,2025-10-18 20:58:32.794066,383.35,2,Clothing,Shoes
TXN9J0UPFLCTX,CUST82303051,2025-11-27 20:58:32.794066,346.84,5,Automotive,Tools
TXNNKVRYJQG5T,CUST82303051,2026-01-23 20:58:32.794066,463.78,2,Home & Garden,Tools
TXNCEB5LG94WL,CUST82303051,2025-12-22 20:58:32.794066,330.08,4,Toys & Games,Action Figures
TXN5SV59CKF55,CUST82303051,2025-10-29 20:58:32.794066,236.51,1,Toys & Games,Action Figures
TXNH89K0AB3H6,CUST82303051,2025-11-15 20:58:32.794066,426.23,2,Health & Beauty,Supplements
TXN3O7CRZJU77,CUST82303051,2025-12-10 20:58:32.794066,124.15,1,Sports & Outdoors,Bicycle
TXN02FU8OR1W0,CUST82303051,2025-12-11 20:58:32.794066,329.25,1,Food & Beverages,Organic Products
TXNPQEYEVZFWA,CUST82303051,2026-01-30 20:58:32.794066,217.93,2,Toys & Games,Action Figures
TXNR4JSSHAH1R,CUST82303051,2025-11-10 20:58:32.794066,182.34,4,Home & Garden,Tools
TXN26FX6DH6TC,CUST82303051,2025-11-07 20:58:32.794066,24.03,4,Office Supplies,Stationery
TXNREDWEFT9W7,CUST82303051,2026-01-04 20:58:32.794066,543.47,1,Office Supplies,Electronics
TXNS1AGJ29SO5,CUST82303051,2025-11-07 20:58:32.794066,470.01,1,Sports & Outdoors,Sportswear
TXNON4357G8O9,CUST82303051,2025-12-06 20:58:32.794066,331.84,3,Automotive,Tools
TXNJS6VGUCQIQ,CUST82303051,2026-02-07 20:58:32.794066,228.22,2,Clothing,Accessories
TXNF1M2622GAI,CUST82303051,2026-01-06 20:58:32.794066,213.02,3,Automotive,Cleaning Supplies
TXNBXZ0FUYBO1,CUST82303051,2026-01-05 20:58:32.794066,313.27,3,Toys & Games,Board Games
TXNAOB599ANQ5,CUST82303051,2025-10-23 20:58:32.794066,331.77,5,Toys & Games,Puzzles
TXNY9G7CX6Q3E,CUST82303051,2025-12-05 20:58:32.794066,188.68,1,Automotive,Car Accessories
TXNGYZE7QYQY2,CUST82303051,2025-12-23 20:58:32.794066,189.42,2,Automotive,Parts
TXNSFQMF91X20,CUST82303051,2026-01-28 20:58:32.794066,344.19,5,Food & Beverages,Organic Products
TXNUJDAOGWOLE,CUST82303051,2025-12-22 20:58:32.794066,402.44,4,Automotive,Tools
TXNB7BM3SNU9Y,CUST82303051,2026-01-25 20:58:32.794066,234.87,4,Toys & Games,Action Figures
TXNSTTDGK09PC,CUST82303051,2025-10-30 20:58:32.794066,375.46,3,Food & Beverages,Gourmet Food
TXNH6WFM11WMT,CUST82303051,2025-10-08 20:58:32.794066,288.72,3,Automotive,Tools
TXNCJQHTPYAT8,CUST82303051,2026-01-30 20:58:32.794066,464.99,2,Books,Magazines
TXNRRSFNGENXL,CUST82303051,2025-10-17 20:58:32.794066,442.58,5,Toys & Games,Action Figures
TXN8OIPD0SWRO,CUST82303051,2025-10-10 20:58:32.794066,250.56,2,Food & Beverages,Organic Products
TXN1EH9AABLLX,CUST82303051,2025-10-19 20:58:32.794066,293.15,1,Automotive,Cleaning Supplies
TXNV3D10FRJJS,CUST82303051,2025-10-07 20:58:32.794066,255.76,3,Sports & Outdoors,Fitness Equipment
TXNQLWTZTMXIG,CUST82303051,2025-12-26 20:58:32.794066,351.48,1,Books,Non-Fiction
TXNUDTD0LNW4M,CUST82303051,2026-01-17 20:58:32.794066,212.64,4,Food & Beverages,Organic Products
TXNBJJXM9HSJY,CUST17068539,2025-02-14 20:58:32.794066,119.51,4,Office Supplies,Electronics
TXN7COT61EVBH,CUST17068539,2025-08-09 20:58:32.794066,184.75,3,Automotive,Cleaning Supplies
TXN7CP9J16TGM,CUST17068539,2025-10-06 20:58:32.794066,229.32,4,Toys & Games,Video Games
TXNOYXP05F2AW,CUST17068539,2025-12-17 20:58:32.794066,176.52,3,Health & Beauty,Supplements
TXNI536QKTTES,CUST17068539,2025-04-11 20:58:32.794066,234.69,4,Toys & Games,Puzzles
TXNJFROMOTTGN,CUST17068539,2025-02-10 20:58:32.794066,152.17,3,Health & Beauty,Personal Care
TXNF4QOHZMHWE,CUST17068539,2025-10-25 20:58:32.794066,208.17,2,Health & Beauty,Makeup
TXNES9SDHBMJI,CUST17068539,2025-04-14 20:58:32.794066,132.0,4,Clothing,Dress
TXNAJXIGOGPFP,CUST17068539,2025-12-03 20:58:32.794066,206.97,1,Clothing,Shoes
TXN0JYP1P2U46,CUST17068539,2025-09-07 20:58:32.794066,229.98,5,Sports & Outdoors,Sportswear
TXNMOD4B8AV2V,CUST17068539,2025-03-23 20:58:32.794066,214.89,4,Office Supplies,Furniture
TXNGRO8I8L5P5,CUST17068539,2025-07-02 20:58:32.794066,193.44,4,Automotive,Tools
TXNFOAK7QCPY2,CUST17068539,2025-02-24 20:58:32.794066,216.59,1,Clothing,Jeans
TXNFN2OIO3BBO,CUST17068539,2025-03-14 20:58:32.794066,199.87,5,Electronics,Camera
TXN0YOPB6QF5X,CUST17068539,2025-07-31 20:58:32.794066,244.91,1,Office Supplies,Electronics
TXNEPZPJLN7XX,CUST17068539,2025-12-31 20:58:32.794066,190.94,5,Clothing,Shoes
TXNLOW2AOL6BL,CUST17068539,2025-08-05 20:58:32.794066,159.36,4,Health & Beauty,Personal Care
TXNL1LM9OMR9O,CUST17068539,2025-11-04 20:58:32.794066,191.55,3,Books,Magazines
TXN0UP88TFYH5,CUST17068539,2025-11-30 20:58:32.794066,145.25,4,Clothing,Accessories
TXNIR36ADWE83,CUST17068539,2025-08-29 20:58:32.794066,274.18,1,Food & Beverages,Organic Products
TXNNXMM4LH4Z1,CUST17068539,2025-10-19 20:58:32.794066,256.45,4,Health & Beauty,Personal Care
TXNLWCPYSZUZI,CUST17068539,2025-02-13 20:58:32.794066,197.11,5,Home & Garden,Tools
TXNKO02BQBZEF,CUST17068539,2025-03-20 20:58:32.794066,159.37,1,Electronics,Smart Watch
TXNHOU6A9A7WN,CUST17068539,2025-05-25 20:58:32.794066,124.83,3,Food & Beverages,Beverages
TXNJA3FY3RBMR,CUST19931003,2025-11-29 20:58:32.794066,280.19,4,Books,Educational
TXNRMZPUSG2UE,CUST19931003,2025-08-24 20:58:32.794066,121.46,2,Clothing,Jacket
TXNNOVVSY1X70,CUST19931003,2026-01-09 20:58:32.794066,163.31,2,Books,Educational
TXNGU2V2FM5GJ,CUST19931003,2025-08-12 20:58:32.794066,176.45,2,Home & Garden,Kitchen Appliances
TXN0BO1RWMNV4,CUST19931003,2025-08-03 20:58:32.794066,300.76,4,Sports & Outdoors,Fitness Equipment
TXNXERD5ZG7YE,CUST19931003,2026-01-09 20:58:32.794066,100.87,5,Food & Beverages,Gourmet Food
TXNQMSRMCV74B,CUST19931003,2025-08-18 20:58:32.794066,206.63,4,Clothing,Dress
TXNKS1V7N0O9Z,CUST19931003,2026-01-05 20:58:32.794066,142.43,3,Food & Beverages,Snacks
TXN0LOZHX1RAQ,CUST19931003,2025-06-24 20:58:32.794066,147.5,4,Toys & Games,Video Games
TXNZV1X3EQBEO,CUST19931003,2025-06-17 20:58:32.794066,202.02,3,Food & Beverages,Snacks
TXN5T6K9F3O35,CUST19931003,2025-06-26 20:58:32.794066,209.12,1,Health & Beauty,Supplements
TXNXQWJI5KLP0,CUST19931003,2025-11-07 20:58:32.794066,168.13,5,Food & Beverages,Beverages
TXNZBW1RBHSMF,CUST19931003,2025-12-17 20:58:32.794066,173.93,4,Sports & Outdoors,Sportswear
TXNWFRSJU35XF,CUST19931003,2025-06-17 20:58:32.794066,176.05,3,Electronics,Camera
TXNGIK2GCVWFI,CUST19931003,2026-01-26 20:58:32.794066,186.37,1,Clothing,Accessories
TXNEDEWWTVDQU,CUST19931003,2025-08-09 20:58:32.794066,132.34,4,Automotive,Cleaning Supplies
TXNQ7L65K6QXU,CUST19931003,2025-08-17 20:58:32.794066,162.51,2,Food & Beverages,Beverages
TXN9Y084S2DWT,CUST19931003,2025-10-24 20:58:32.794066,171.25,3,Books,Educational
TXNLDF28P3HJJ,CUST19931003,2026-01-07 20:58:32.794066,239.12,5,Health & Beauty,Makeup
TXNZSN4XAYGBD,CUST19931003,2025-07-04 20:58:32.794066,114.54,5,Health & Beauty,Makeup
TXNDWE2WXDKS9,CUST19931003,2025-07-10 20:58:32.794066,224.6,2,Clothing,Accessories
TXN9YU5LA1FJT,CUST19931003,2025-10-23 20:58:32.794066,276.95,2,Electronics,Laptop
TXN9ZGQXKA1PX,CUST19931003,2026-01-25 20:58:32.794066,175.67,3,Food & Beverages,Organic Products
